0;5.302;10.61;15.93;21.27;26.62;32.01;37.44;42.9;48.41;53.97;59.6;65.28;71.04;76.87;82.79;88.79;94.9;101.1;107.4;113.8;120.4;127;133.8;140.8;147.8;155;162.4;169.9;177.5;185.3;193.2;201.3;209.5;217.7;226;234.4;242.8;251.1;259.3;267.3;275;282.3;289.2;295.4;300.8;305.3;308.8;311.3;312.5;312.5;311.3;308.8;305.3;300.8;295.4;289.2;282.3;275;267.3;259.3;251.1;242.8;234.4;226;217.7;209.5;201.3;193.2;185.3;177.5;169.9;162.4;155;147.8;140.8;133.8;127;120.4;113.8;107.4;101.1;94.9;88.79;82.79;76.87;71.04;65.28;59.6;53.97;48.41;42.9;37.44;32.01;26.62;21.27;15.93;10.61;5.302;0
0;5.4;10.81;16.22;21.66;27.12;32.61;38.14;43.71;49.33;55.01;60.75;66.56;72.44;78.41;84.46;90.61;96.87;103.2;109.7;116.3;123.1;129.9;136.9;144.1;151.4;158.9;166.6;174.4;182.4;190.6;198.9;207.4;216.1;224.9;233.8;242.8;251.8;260.9;269.9;278.7;287.3;295.5;303.2;310.2;316.4;321.7;325.7;328.5;330;330;328.5;325.7;321.7;316.4;310.2;303.2;295.5;287.3;278.7;269.9;260.9;251.8;242.8;233.8;224.9;216.1;207.4;198.9;190.6;182.4;174.4;166.6;158.9;151.4;144.1;136.9;129.9;123.1;116.3;109.7;103.2;96.87;90.61;84.46;78.41;72.44;66.56;60.75;55.01;49.33;43.71;38.14;32.61;27.12;21.66;16.22;10.81;5.4;0
0;5.492;10.99;16.5;22.03;27.59;33.18;38.8;44.48;50.2;55.99;61.84;67.76;73.76;79.86;86.04;92.33;98.73;105.2;111.9;118.7;125.6;132.7;139.9;147.3;154.9;162.6;170.6;178.7;187.1;195.6;204.4;213.4;222.5;231.9;241.4;251.1;260.9;270.7;280.6;290.3;299.9;309.1;317.9;325.9;333.1;339.2;343.9;347.2;348.9;348.9;347.2;343.9;339.2;333.1;325.9;317.9;309.1;299.9;290.3;280.6;270.7;260.9;251.1;241.4;231.9;222.5;213.4;204.4;195.6;187.1;178.7;170.6;162.6;154.9;147.3;139.9;132.7;125.6;118.7;111.9;105.2;98.73;92.33;86.04;79.86;73.76;67.76;61.84;55.99;50.2;44.48;38.8;33.18;27.59;22.03;16.5;10.99;5.492;0
0;5.578;11.16;16.76;22.38;28.02;33.7;39.42;45.19;51.01;56.9;62.85;68.88;75;81.21;87.52;93.94;100.5;107.1;113.9;120.9;128;135.3;142.7;150.3;158.1;166.2;174.4;182.9;191.6;200.5;209.7;219.1;228.8;238.7;248.9;259.3;269.9;280.6;291.4;302.2;312.9;323.3;333.2;342.5;350.8;358;363.6;367.5;369.5;369.5;367.5;363.6;358;350.8;342.5;333.2;323.3;312.9;302.2;291.4;280.6;269.9;259.3;248.9;238.7;228.8;219.1;209.7;200.5;191.6;182.9;174.4;166.2;158.1;150.3;142.7;135.3;128;120.9;113.9;107.1;100.5;93.94;87.52;81.21;75;68.88;62.85;56.9;51.01;45.19;39.42;33.7;28.02;22.38;16.76;11.16;5.578;0
0;5.657;11.32;17;22.7;28.42;34.19;39.99;45.85;51.76;57.74;63.79;69.92;76.14;82.46;88.88;95.43;102.1;108.9;115.8;122.9;130.2;137.7;145.3;153.1;161.2;169.5;178;186.8;195.8;205.1;214.7;224.6;234.8;245.3;256.2;267.3;278.7;290.3;302.2;314.1;326.1;337.8;349.2;360;369.8;378.3;385;389.8;392.2;392.2;389.8;385;378.3;369.8;360;349.2;337.8;326.1;314.1;302.2;290.3;278.7;267.3;256.2;245.3;234.8;224.6;214.7;205.1;195.8;186.8;178;169.5;161.2;153.1;145.3;137.7;130.2;122.9;115.8;108.9;102.1;95.43;88.88;82.46;76.14;69.92;63.79;57.74;51.76;45.85;39.99;34.19;28.42;22.7;17;11.32;5.657;0
0;5.729;11.46;17.21;22.99;28.79;34.63;40.51;46.44;52.44;58.5;64.64;70.86;77.18;83.6;90.14;96.79;103.6;110.5;117.6;124.8;132.3;139.9;147.7;155.7;164;172.5;181.3;190.4;199.7;209.4;219.4;229.8;240.5;251.6;263.1;275;287.3;299.9;312.9;326.1;339.4;352.8;365.9;378.4;390.1;400.3;408.5;414.4;417.4;417.4;414.4;408.5;400.3;390.1;378.4;365.9;352.8;339.4;326.1;312.9;299.9;287.3;275;263.1;251.6;240.5;229.8;219.4;209.4;199.7;190.4;181.3;172.5;164;155.7;147.7;139.9;132.3;124.8;117.6;110.5;103.6;96.79;90.14;83.6;77.18;70.86;64.64;58.5;52.44;46.44;40.51;34.63;28.79;22.99;17.21;11.46;5.729;0
0;5.793;11.59;17.41;23.25;29.12;35.02;40.98;46.98;53.05;59.19;65.41;71.72;78.12;84.64;91.26;98.02;104.9;112;119.2;126.6;134.1;141.9;149.9;158.1;166.6;175.3;184.4;193.7;203.4;213.4;223.8;234.6;245.9;257.5;269.7;282.3;295.5;309.1;323.3;337.8;352.8;367.9;383;397.8;411.7;424.2;434.5;441.9;445.7;445.7;441.9;434.5;424.2;411.7;397.8;383;367.9;352.8;337.8;323.3;309.1;295.5;282.3;269.7;257.5;245.9;234.6;223.8;213.4;203.4;193.7;184.4;175.3;166.6;158.1;149.9;141.9;134.1;126.6;119.2;112;104.9;98.02;91.26;84.64;78.12;71.72;65.41;59.19;53.05;46.98;40.98;35.02;29.12;23.25;17.41;11.59;5.793;0
0;5.85;11.71;17.58;23.48;29.41;35.37;41.39;47.46;53.6;59.8;66.09;72.47;78.96;85.55;92.27;99.11;106.1;113.3;120.6;128.1;135.8;143.7;151.8;160.2;168.9;177.9;187.1;196.7;206.7;217;227.8;239;250.7;263;275.8;289.2;303.2;317.9;333.2;349.2;365.9;383;400.5;417.9;434.8;450.3;463.4;472.9;478;478;472.9;463.4;450.3;434.8;417.9;400.5;383;365.9;349.2;333.2;317.9;303.2;289.2;275.8;263;250.7;239;227.8;217;206.7;196.7;187.1;177.9;168.9;160.2;151.8;143.7;135.8;128.1;120.6;113.3;106.1;99.11;92.27;85.55;78.96;72.47;66.09;59.8;53.6;47.46;41.39;35.37;29.41;23.48;17.58;11.71;5.85;0
0;5.9;11.81;17.73;23.68;29.66;35.68;41.75;47.87;54.07;60.33;66.68;73.13;79.68;86.34;93.13;100.1;107.1;114.4;121.8;129.4;137.2;145.3;153.5;162.1;170.9;180.1;189.5;199.4;209.6;220.2;231.3;242.9;255.1;267.9;281.3;295.4;310.2;325.9;342.5;360;378.4;397.8;417.9;438.6;459.2;478.7;495.8;508.6;515.6;515.6;508.6;495.8;478.7;459.2;438.6;417.9;397.8;378.4;360;342.5;325.9;310.2;295.4;281.3;267.9;255.1;242.9;231.3;220.2;209.6;199.4;189.5;180.1;170.9;162.1;153.5;145.3;137.2;129.4;121.8;114.4;107.1;100.1;93.13;86.34;79.68;73.13;66.68;60.33;54.07;47.87;41.75;35.68;29.66;23.68;17.73;11.81;5.9;0
0;5.941;11.89;17.86;23.85;29.87;35.93;42.05;48.22;54.46;60.78;67.18;73.68;80.29;87.01;93.87;100.9;108;115.3;122.8;130.5;138.4;146.6;155;163.7;172.6;181.9;191.6;201.6;212.1;223;234.4;246.3;258.9;272.1;286;300.8;316.4;333.1;350.8;369.8;390.1;411.7;434.8;459.2;484.4;509.5;532.5;550.5;560.5;560.5;550.5;532.5;509.5;484.4;459.2;434.8;411.7;390.1;369.8;350.8;333.1;316.4;300.8;286;272.1;258.9;246.3;234.4;223;212.1;201.6;191.6;181.9;172.6;163.7;155;146.6;138.4;130.5;122.8;115.3;108;100.9;93.87;87.01;80.29;73.68;67.18;60.78;54.46;48.22;42.05;35.93;29.87;23.85;17.86;11.89;5.941;0
0;5.975;11.96;17.96;23.98;30.04;36.14;42.29;48.5;54.78;61.14;67.58;74.12;80.78;87.55;94.46;101.5;108.7;116.1;123.7;131.4;139.4;147.7;156.2;164.9;174;183.5;193.3;203.4;214.1;225.2;236.9;249.1;262;275.6;290;305.3;321.7;339.2;358;378.3;400.3;424.2;450.3;478.7;509.5;541.9;573.9;600.7;616.4;616.4;600.7;573.9;541.9;509.5;478.7;450.3;424.2;400.3;378.3;358;339.2;321.7;305.3;290;275.6;262;249.1;236.9;225.2;214.1;203.4;193.3;183.5;174;164.9;156.2;147.7;139.4;131.4;123.7;116.1;108.7;101.5;94.46;87.55;80.78;74.12;67.58;61.14;54.78;48.5;42.29;36.14;30.04;23.98;17.96;11.96;5.975;0
0;6;12.01;18.03;24.08;30.17;36.29;42.47;48.71;55.02;61.41;67.88;74.46;81.15;87.96;94.9;102;109.2;116.7;124.3;132.1;140.2;148.5;157;165.9;175.1;184.6;194.5;204.8;215.6;226.9;238.8;251.2;264.4;278.3;293.1;308.8;325.7;343.9;363.6;385;408.5;434.5;463.4;495.8;532.5;573.9;619.5;662.5;690;690;662.5;619.5;573.9;532.5;495.8;463.4;434.5;408.5;385;363.6;343.9;325.7;308.8;293.1;278.3;264.4;251.2;238.8;226.9;215.6;204.8;194.5;184.6;175.1;165.9;157;148.5;140.2;132.1;124.3;116.7;109.2;102;94.9;87.96;81.15;74.46;67.88;61.41;55.02;48.71;42.47;36.29;30.17;24.08;18.03;12.01;6;0
0;6.017;12.04;18.08;24.15;30.25;36.4;42.59;48.85;55.18;61.59;68.08;74.68;81.39;88.23;95.2;102.3;109.6;117.1;124.7;132.6;140.7;149;157.6;166.6;175.8;185.4;195.4;205.8;216.7;228.1;240;252.6;266;280.1;295.2;311.3;328.5;347.2;367.5;389.8;414.4;441.9;472.9;508.6;550.5;600.7;662.5;739.8;797;797;739.8;662.5;600.7;550.5;508.6;472.9;441.9;414.4;389.8;367.5;347.2;328.5;311.3;295.2;280.1;266;252.6;240;228.1;216.7;205.8;195.4;185.4;175.8;166.6;157.6;149;140.7;132.6;124.7;117.1;109.6;102.3;95.2;88.23;81.39;74.68;68.08;61.59;55.18;48.85;42.59;36.4;30.25;24.15;18.08;12.04;6.017;0
0;6.025;12.06;18.11;24.19;30.3;36.45;42.66;48.92;55.26;61.68;68.19;74.8;81.52;88.37;95.35;102.5;109.8;117.3;124.9;132.8;140.9;149.3;157.9;166.9;176.2;185.8;195.8;206.3;217.2;228.6;240.7;253.4;266.8;281;296.2;312.5;330;348.9;369.5;392.2;417.4;445.7;478;515.6;560.5;616.4;690;797;1000;1000;797;690;616.4;560.5;515.6;478;445.7;417.4;392.2;369.5;348.9;330;312.5;296.2;281;266.8;253.4;240.7;228.6;217.2;206.3;195.8;185.8;176.2;166.9;157.9;149.3;140.9;132.8;124.9;117.3;109.8;102.5;95.35;88.37;81.52;74.8;68.19;61.68;55.26;48.92;42.66;36.45;30.3;24.19;18.11;12.06;6.025;0
0;6.025;12.06;18.11;24.19;30.3;36.45;42.66;48.92;55.26;61.68;68.19;74.8;81.52;88.37;95.35;102.5;109.8;117.3;124.9;132.8;140.9;149.3;157.9;166.9;176.2;185.8;195.8;206.3;217.2;228.6;240.7;253.4;266.8;281;296.2;312.5;330;348.9;369.5;392.2;417.4;445.7;478;515.6;560.5;616.4;690;797;1000;1000;797;690;616.4;560.5;515.6;478;445.7;417.4;392.2;369.5;348.9;330;312.5;296.2;281;266.8;253.4;240.7;228.6;217.2;206.3;195.8;185.8;176.2;166.9;157.9;149.3;140.9;132.8;124.9;117.3;109.8;102.5;95.35;88.37;81.52;74.8;68.19;61.68;55.26;48.92;42.66;36.45;30.3;24.19;18.11;12.06;6.025;0
0;6.017;12.04;18.08;24.15;30.25;36.4;42.59;48.85;55.18;61.59;68.08;74.68;81.39;88.23;95.2;102.3;109.6;117.1;124.7;132.6;140.7;149;157.6;166.6;175.8;185.4;195.4;205.8;216.7;228.1;240;252.6;266;280.1;295.2;311.3;328.5;347.2;367.5;389.8;414.4;441.9;472.9;508.6;550.5;600.7;662.5;739.8;797;797;739.8;662.5;600.7;550.5;508.6;472.9;441.9;414.4;389.8;367.5;347.2;328.5;311.3;295.2;280.1;266;252.6;240;228.1;216.7;205.8;195.4;185.4;175.8;166.6;157.6;149;140.7;132.6;124.7;117.1;109.6;102.3;95.2;88.23;81.39;74.68;68.08;61.59;55.18;48.85;42.59;36.4;30.25;24.15;18.08;12.04;6.017;0
0;6;12.01;18.03;24.08;30.17;36.29;42.47;48.71;55.02;61.41;67.88;74.46;81.15;87.96;94.9;102;109.2;116.7;124.3;132.1;140.2;148.5;157;165.9;175.1;184.6;194.5;204.8;215.6;226.9;238.8;251.2;264.4;278.3;293.1;308.8;325.7;343.9;363.6;385;408.5;434.5;463.4;495.8;532.5;573.9;619.5;662.5;690;690;662.5;619.5;573.9;532.5;495.8;463.4;434.5;408.5;385;363.6;343.9;325.7;308.8;293.1;278.3;264.4;251.2;238.8;226.9;215.6;204.8;194.5;184.6;175.1;165.9;157;148.5;140.2;132.1;124.3;116.7;109.2;102;94.9;87.96;81.15;74.46;67.88;61.41;55.02;48.71;42.47;36.29;30.17;24.08;18.03;12.01;6;0
0;5.975;11.96;17.96;23.98;30.04;36.14;42.29;48.5;54.78;61.14;67.58;74.12;80.78;87.55;94.46;101.5;108.7;116.1;123.7;131.4;139.4;147.7;156.2;164.9;174;183.5;193.3;203.4;214.1;225.2;236.9;249.1;262;275.6;290;305.3;321.7;339.2;358;378.3;400.3;424.2;450.3;478.7;509.5;541.9;573.9;600.7;616.4;616.4;600.7;573.9;541.9;509.5;478.7;450.3;424.2;400.3;378.3;358;339.2;321.7;305.3;290;275.6;262;249.1;236.9;225.2;214.1;203.4;193.3;183.5;174;164.9;156.2;147.7;139.4;131.4;123.7;116.1;108.7;101.5;94.46;87.55;80.78;74.12;67.58;61.14;54.78;48.5;42.29;36.14;30.04;23.98;17.96;11.96;5.975;0
0;5.941;11.89;17.86;23.85;29.87;35.93;42.05;48.22;54.46;60.78;67.18;73.68;80.29;87.01;93.87;100.9;108;115.3;122.8;130.5;138.4;146.6;155;163.7;172.6;181.9;191.6;201.6;212.1;223;234.4;246.3;258.9;272.1;286;300.8;316.4;333.1;350.8;369.8;390.1;411.7;434.8;459.2;484.4;509.5;532.5;550.5;560.5;560.5;550.5;532.5;509.5;484.4;459.2;434.8;411.7;390.1;369.8;350.8;333.1;316.4;300.8;286;272.1;258.9;246.3;234.4;223;212.1;201.6;191.6;181.9;172.6;163.7;155;146.6;138.4;130.5;122.8;115.3;108;100.9;93.87;87.01;80.29;73.68;67.18;60.78;54.46;48.22;42.05;35.93;29.87;23.85;17.86;11.89;5.941;0
0;5.9;11.81;17.73;23.68;29.66;35.68;41.75;47.87;54.07;60.33;66.68;73.13;79.68;86.34;93.13;100.1;107.1;114.4;121.8;129.4;137.2;145.3;153.5;162.1;170.9;180.1;189.5;199.4;209.6;220.2;231.3;242.9;255.1;267.9;281.3;295.4;310.2;325.9;342.5;360;378.4;397.8;417.9;438.6;459.2;478.7;495.8;508.6;515.6;515.6;508.6;495.8;478.7;459.2;438.6;417.9;397.8;378.4;360;342.5;325.9;310.2;295.4;281.3;267.9;255.1;242.9;231.3;220.2;209.6;199.4;189.5;180.1;170.9;162.1;153.5;145.3;137.2;129.4;121.8;114.4;107.1;100.1;93.13;86.34;79.68;73.13;66.68;60.33;54.07;47.87;41.75;35.68;29.66;23.68;17.73;11.81;5.9;0
0;5.85;11.71;17.58;23.48;29.41;35.37;41.39;47.46;53.6;59.8;66.09;72.47;78.96;85.55;92.27;99.11;106.1;113.3;120.6;128.1;135.8;143.7;151.8;160.2;168.9;177.9;187.1;196.7;206.7;217;227.8;239;250.7;263;275.8;289.2;303.2;317.9;333.2;349.2;365.9;383;400.5;417.9;434.8;450.3;463.4;472.9;478;478;472.9;463.4;450.3;434.8;417.9;400.5;383;365.9;349.2;333.2;317.9;303.2;289.2;275.8;263;250.7;239;227.8;217;206.7;196.7;187.1;177.9;168.9;160.2;151.8;143.7;135.8;128.1;120.6;113.3;106.1;99.11;92.27;85.55;78.96;72.47;66.09;59.8;53.6;47.46;41.39;35.37;29.41;23.48;17.58;11.71;5.85;0
0;5.793;11.59;17.41;23.25;29.12;35.02;40.98;46.98;53.05;59.19;65.41;71.72;78.12;84.64;91.26;98.02;104.9;112;119.2;126.6;134.1;141.9;149.9;158.1;166.6;175.3;184.4;193.7;203.4;213.4;223.8;234.6;245.9;257.5;269.7;282.3;295.5;309.1;323.3;337.8;352.8;367.9;383;397.8;411.7;424.2;434.5;441.9;445.7;445.7;441.9;434.5;424.2;411.7;397.8;383;367.9;352.8;337.8;323.3;309.1;295.5;282.3;269.7;257.5;245.9;234.6;223.8;213.4;203.4;193.7;184.4;175.3;166.6;158.1;149.9;141.9;134.1;126.6;119.2;112;104.9;98.02;91.26;84.64;78.12;71.72;65.41;59.19;53.05;46.98;40.98;35.02;29.12;23.25;17.41;11.59;5.793;0
0;5.729;11.46;17.21;22.99;28.79;34.63;40.51;46.44;52.44;58.5;64.64;70.86;77.18;83.6;90.14;96.79;103.6;110.5;117.6;124.8;132.3;139.9;147.7;155.7;164;172.5;181.3;190.4;199.7;209.4;219.4;229.8;240.5;251.6;263.1;275;287.3;299.9;312.9;326.1;339.4;352.8;365.9;378.4;390.1;400.3;408.5;414.4;417.4;417.4;414.4;408.5;400.3;390.1;378.4;365.9;352.8;339.4;326.1;312.9;299.9;287.3;275;263.1;251.6;240.5;229.8;219.4;209.4;199.7;190.4;181.3;172.5;164;155.7;147.7;139.9;132.3;124.8;117.6;110.5;103.6;96.79;90.14;83.6;77.18;70.86;64.64;58.5;52.44;46.44;40.51;34.63;28.79;22.99;17.21;11.46;5.729;0
0;5.657;11.32;17;22.7;28.42;34.19;39.99;45.85;51.76;57.74;63.79;69.92;76.14;82.46;88.88;95.43;102.1;108.9;115.8;122.9;130.2;137.7;145.3;153.1;161.2;169.5;178;186.8;195.8;205.1;214.7;224.6;234.8;245.3;256.2;267.3;278.7;290.3;302.2;314.1;326.1;337.8;349.2;360;369.8;378.3;385;389.8;392.2;392.2;389.8;385;378.3;369.8;360;349.2;337.8;326.1;314.1;302.2;290.3;278.7;267.3;256.2;245.3;234.8;224.6;214.7;205.1;195.8;186.8;178;169.5;161.2;153.1;145.3;137.7;130.2;122.9;115.8;108.9;102.1;95.43;88.88;82.46;76.14;69.92;63.79;57.74;51.76;45.85;39.99;34.19;28.42;22.7;17;11.32;5.657;0
0;5.578;11.16;16.76;22.38;28.02;33.7;39.42;45.19;51.01;56.9;62.85;68.88;75;81.21;87.52;93.94;100.5;107.1;113.9;120.9;128;135.3;142.7;150.3;158.1;166.2;174.4;182.9;191.6;200.5;209.7;219.1;228.8;238.7;248.9;259.3;269.9;280.6;291.4;302.2;312.9;323.3;333.2;342.5;350.8;358;363.6;367.5;369.5;369.5;367.5;363.6;358;350.8;342.5;333.2;323.3;312.9;302.2;291.4;280.6;269.9;259.3;248.9;238.7;228.8;219.1;209.7;200.5;191.6;182.9;174.4;166.2;158.1;150.3;142.7;135.3;128;120.9;113.9;107.1;100.5;93.94;87.52;81.21;75;68.88;62.85;56.9;51.01;45.19;39.42;33.7;28.02;22.38;16.76;11.16;5.578;0
0;5.492;10.99;16.5;22.03;27.59;33.18;38.8;44.48;50.2;55.99;61.84;67.76;73.76;79.86;86.04;92.33;98.73;105.2;111.9;118.7;125.6;132.7;139.9;147.3;154.9;162.6;170.6;178.7;187.1;195.6;204.4;213.4;222.5;231.9;241.4;251.1;260.9;270.7;280.6;290.3;299.9;309.1;317.9;325.9;333.1;339.2;343.9;347.2;348.9;348.9;347.2;343.9;339.2;333.1;325.9;317.9;309.1;299.9;290.3;280.6;270.7;260.9;251.1;241.4;231.9;222.5;213.4;204.4;195.6;187.1;178.7;170.6;162.6;154.9;147.3;139.9;132.7;125.6;118.7;111.9;105.2;98.73;92.33;86.04;79.86;73.76;67.76;61.84;55.99;50.2;44.48;38.8;33.18;27.59;22.03;16.5;10.99;5.492;0
0;5.4;10.81;16.22;21.66;27.12;32.61;38.14;43.71;49.33;55.01;60.75;66.56;72.44;78.41;84.46;90.61;96.87;103.2;109.7;116.3;123.1;129.9;136.9;144.1;151.4;158.9;166.6;174.4;182.4;190.6;198.9;207.4;216.1;224.9;233.8;242.8;251.8;260.9;269.9;278.7;287.3;295.5;303.2;310.2;316.4;321.7;325.7;328.5;330;330;328.5;325.7;321.7;316.4;310.2;303.2;295.5;287.3;278.7;269.9;260.9;251.8;242.8;233.8;224.9;216.1;207.4;198.9;190.6;182.4;174.4;166.6;158.9;151.4;144.1;136.9;129.9;123.1;116.3;109.7;103.2;96.87;90.61;84.46;78.41;72.44;66.56;60.75;55.01;49.33;43.71;38.14;32.61;27.12;21.66;16.22;10.81;5.4;0
0;5.302;10.61;15.93;21.27;26.62;32.01;37.44;42.9;48.41;53.97;59.6;65.28;71.04;76.87;82.79;88.79;94.9;101.1;107.4;113.8;120.4;127;133.8;140.8;147.8;155;162.4;169.9;177.5;185.3;193.2;201.3;209.5;217.7;226;234.4;242.8;251.1;259.3;267.3;275;282.3;289.2;295.4;300.8;305.3;308.8;311.3;312.5;312.5;311.3;308.8;305.3;300.8;295.4;289.2;282.3;275;267.3;259.3;251.1;242.8;234.4;226;217.7;209.5;201.3;193.2;185.3;177.5;169.9;162.4;155;147.8;140.8;133.8;127;120.4;113.8;107.4;101.1;94.9;88.79;82.79;76.87;71.04;65.28;59.6;53.97;48.41;42.9;37.44;32.01;26.62;21.27;15.93;10.61;5.302;0
0;5.198;10.4;15.62;20.85;26.1;31.38;36.69;42.04;47.44;52.88;58.38;63.93;69.56;75.25;81.03;86.88;92.82;98.86;105;111.2;117.6;124;130.6;137.3;144.1;151;158.1;165.2;172.5;179.9;187.5;195.1;202.7;210.5;218.3;226;233.8;241.4;248.9;256.2;263.1;269.7;275.8;281.3;286;290;293.1;295.2;296.2;296.2;295.2;293.1;290;286;281.3;275.8;269.7;263.1;256.2;248.9;241.4;233.8;226;218.3;210.5;202.7;195.1;187.5;179.9;172.5;165.2;158.1;151;144.1;137.3;130.6;124;117.6;111.2;105;98.86;92.82;86.88;81.03;75.25;69.56;63.93;58.38;52.88;47.44;42.04;36.69;31.38;26.1;20.85;15.62;10.4;5.198;0
0;5.089;10.18;15.29;20.41;25.55;30.71;35.91;41.14;46.41;51.73;57.1;62.52;68.01;73.56;79.18;84.88;90.65;96.52;102.5;108.5;114.6;120.9;127.2;133.7;140.2;146.9;153.6;160.5;167.4;174.5;181.6;188.8;196;203.2;210.5;217.7;224.9;231.9;238.7;245.3;251.6;257.5;263;267.9;272.1;275.6;278.3;280.1;281;281;280.1;278.3;275.6;272.1;267.9;263;257.5;251.6;245.3;238.7;231.9;224.9;217.7;210.5;203.2;196;188.8;181.6;174.5;167.4;160.5;153.6;146.9;140.2;133.7;127.2;120.9;114.6;108.5;102.5;96.52;90.65;84.88;79.18;73.56;68.01;62.52;57.1;51.73;46.41;41.14;35.91;30.71;25.55;20.41;15.29;10.18;5.089;0
0;4.974;9.953;14.94;19.94;24.97;30.01;35.09;40.19;45.34;50.53;55.76;61.05;66.39;71.79;77.26;82.79;88.4;94.09;99.85;105.7;111.6;117.6;123.8;130;136.2;142.6;149.1;155.6;162.2;168.9;175.6;182.4;189.2;196;202.7;209.5;216.1;222.5;228.8;234.8;240.5;245.9;250.7;255.1;258.9;262;264.4;266;266.8;266.8;266;264.4;262;258.9;255.1;250.7;245.9;240.5;234.8;228.8;222.5;216.1;209.5;202.7;196;189.2;182.4;175.6;168.9;162.2;155.6;149.1;142.6;136.2;130;123.8;117.6;111.6;105.7;99.85;94.09;88.4;82.79;77.26;71.79;66.39;61.05;55.76;50.53;45.34;40.19;35.09;30.01;24.97;19.94;14.94;9.953;4.974;0
0;4.855;9.715;14.58;19.47;24.36;29.29;34.23;39.21;44.23;49.28;54.37;59.52;64.71;69.96;75.27;80.64;86.08;91.58;97.15;102.8;108.5;114.3;120.2;126.2;132.2;138.3;144.4;150.7;157;163.3;169.6;176;182.4;188.8;195.1;201.3;207.4;213.4;219.1;224.6;229.8;234.6;239;242.9;246.3;249.1;251.2;252.6;253.4;253.4;252.6;251.2;249.1;246.3;242.9;239;234.6;229.8;224.6;219.1;213.4;207.4;201.3;195.1;188.8;182.4;176;169.6;163.3;157;150.7;144.4;138.3;132.2;126.2;120.2;114.3;108.5;102.8;97.15;91.58;86.08;80.64;75.27;69.96;64.71;59.52;54.37;49.28;44.23;39.21;34.23;29.29;24.36;19.47;14.58;9.715;4.855;0
0;4.732;9.467;14.21;18.97;23.74;28.53;33.35;38.2;43.07;47.99;52.94;57.94;62.98;68.07;73.22;78.42;83.68;89;94.38;99.83;105.3;110.9;116.6;122.3;128;133.9;139.8;145.7;151.6;157.6;163.6;169.6;175.6;181.6;187.5;193.2;198.9;204.4;209.7;214.7;219.4;223.8;227.8;231.3;234.4;236.9;238.8;240;240.7;240.7;240;238.8;236.9;234.4;231.3;227.8;223.8;219.4;214.7;209.7;204.4;198.9;193.2;187.5;181.6;175.6;169.6;163.6;157.6;151.6;145.7;139.8;133.9;128;122.3;116.6;110.9;105.3;99.83;94.38;89;83.68;78.42;73.22;68.07;62.98;57.94;52.94;47.99;43.07;38.2;33.35;28.53;23.74;18.97;14.21;9.467;4.732;0
0;4.604;9.212;13.83;18.45;23.1;27.76;32.44;37.15;41.88;46.65;51.46;56.31;61.19;66.13;71.11;76.14;81.22;86.36;91.55;96.8;102.1;107.5;112.9;118.3;123.9;129.4;135;140.6;146.3;152;157.6;163.3;168.9;174.5;179.9;185.3;190.6;195.6;200.5;205.1;209.4;213.4;217;220.2;223;225.2;226.9;228.1;228.6;228.6;228.1;226.9;225.2;223;220.2;217;213.4;209.4;205.1;200.5;195.6;190.6;185.3;179.9;174.5;168.9;163.3;157.6;152;146.3;140.6;135;129.4;123.9;118.3;112.9;107.5;102.1;96.8;91.55;86.36;81.22;76.14;71.11;66.13;61.19;56.31;51.46;46.65;41.88;37.15;32.44;27.76;23.1;18.45;13.83;9.212;4.604;0
0;4.473;8.949;13.43;17.92;22.43;26.96;31.5;36.07;40.66;45.29;49.94;54.64;59.37;64.14;68.95;73.81;78.71;83.66;88.66;93.71;98.8;103.9;109.1;114.3;119.6;124.9;130.2;135.6;140.9;146.3;151.6;157;162.2;167.4;172.5;177.5;182.4;187.1;191.6;195.8;199.7;203.4;206.7;209.6;212.1;214.1;215.6;216.7;217.2;217.2;216.7;215.6;214.1;212.1;209.6;206.7;203.4;199.7;195.8;191.6;187.1;182.4;177.5;172.5;167.4;162.2;157;151.6;146.3;140.9;135.6;130.2;124.9;119.6;114.3;109.1;103.9;98.8;93.71;88.66;83.66;78.71;73.81;68.95;64.14;59.37;54.64;49.94;45.29;40.66;36.07;31.5;26.96;22.43;17.92;13.43;8.949;4.473;0
0;4.338;8.678;13.03;17.38;21.75;26.14;30.54;34.96;39.41;43.89;48.39;52.93;57.5;62.1;66.75;71.43;76.15;80.92;85.72;90.57;95.45;100.4;105.3;110.3;115.3;120.4;125.4;130.5;135.6;140.6;145.7;150.7;155.6;160.5;165.2;169.9;174.4;178.7;182.9;186.8;190.4;193.7;196.7;199.4;201.6;203.4;204.8;205.8;206.3;206.3;205.8;204.8;203.4;201.6;199.4;196.7;193.7;190.4;186.8;182.9;178.7;174.4;169.9;165.2;160.5;155.6;150.7;145.7;140.6;135.6;130.5;125.4;120.4;115.3;110.3;105.3;100.4;95.45;90.57;85.72;80.92;76.15;71.43;66.75;62.1;57.5;52.93;48.39;43.89;39.41;34.96;30.54;26.14;21.75;17.38;13.03;8.678;4.338;0
